Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6610","Agricultural land","2015","2015","1000 ha","6","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6620","Cropland","2008","2008","1000 ha","4.1","A","Official figure",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6620","Cropland","2015","2015","1000 ha","5.1","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6621","Arable land","2008","2008","1000 ha","4","A","Official figure",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6621","Arable land","2015","2015","1000 ha","5","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6630","Temporary crops","2008","2008","1000 ha","4","A","Official figure",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6630","Temporary crops","2015","2015","1000 ha","5","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","0","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","0","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","0","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","0","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6650","Permanent crops","2008","2008","1000 ha","0.1","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6650","Permanent crops","2015","2015","1000 ha","0.1","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","1","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","0.9","I","Imputed value",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6600","Country area","2008","2008","1000 ha","62","A","Official figure",""
"RL","Land Use","662","Saint Lucia","5110","Area","6600","Country area","2015","2015","1000 ha","62","A","Official figure",""
"RL","Land Use","662","Saint Lucia","5110","Area","6601","Land area","2008","2008","1000 ha","61","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6601","Land area","2015","2015","1000 ha","61","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6602","Agriculture","2008","2008","1000 ha","9.94","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6602","Agriculture","2015","2015","1000 ha","9.94","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6610","Agricultural land","2008","2008","1000 ha","9.94","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6610","Agricultural land","2015","2015","1000 ha","9.94","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6620","Cropland","2008","2008","1000 ha","9.57","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6620","Cropland","2015","2015","1000 ha","9.57","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6621","Arable land","2008","2008","1000 ha","2.67","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6621","Arable land","2015","2015","1000 ha","2.67","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6630","Temporary crops","2008","2008","1000 ha","1.3358","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6630","Temporary crops","2015","2015","1000 ha","1.3167","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","0.2793","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","0.2245","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","1.0549","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","1.1287","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6650","Permanent crops","2008","2008","1000 ha","6.9","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6650","Permanent crops","2015","2015","1000 ha","6.9","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","0.37","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","0.37","I","Imputed value",""
"RL","Land Use","662","Saint Lucia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","662","Saint Lucia","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6600","Country area","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6600","Country area","2015","2015","1000 ha","5","A","Official figure",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6601","Land area","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6601","Land area","2015","2015","1000 ha","5","A","Official figure",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6602","Agriculture","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6602","Agriculture","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6610","Agricultural land","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6610","Agricultural land","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6620","Cropland","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6620","Cropland","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6621","Arable land","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6621","Arable land","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6630","Temporary crops","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6630","Temporary crops","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6633","Temporary meadows and pastures","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6633","Temporary meadows and pastures","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6640","Temporary fallow","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6640","Temporary fallow","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6650","Permanent crops","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6650","Permanent crops","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6655","Permanent meadows and pastures","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6655","Permanent meadows and pastures","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6600","Country area","2008","2008","1000 ha","24","A","Official figure",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6600","Country area","2015","2015","1000 ha","24","A","Official figure",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6601","Land area","2008","2008","1000 ha","23","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6601","Land area","2015","2015","1000 ha","23","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6602","Agriculture","2008","2008","1000 ha","3","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6602","Agriculture","2015","2015","1000 ha","2","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6610","Agricultural land","2008","2008","1000 ha","3","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6610","Agricultural land","2015","2015","1000 ha","2","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6620","Cropland","2008","2008","1000 ha","3","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6620","Cropland","2015","2015","1000 ha","2","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6621","Arable land","2008","2008","1000 ha","3","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6621","Arable land","2015","2015","1000 ha","2","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6630","Temporary crops","2008","2008","1000 ha","2.2118","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6630","Temporary crops","2015","2015","1000 ha","1.5227","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","0.3827","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","0.2261","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","0.4055","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","0.2512","I","Imputed value",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6650","Permanent crops","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6650","Permanent crops","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6655","Permanent meadows and pastures","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6655","Permanent meadows and pastures","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6600","Country area","2008","2008","1000 ha","39","A","Official figure",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6600","Country area","2015","2015","1000 ha","39","A","Official figure",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6601","Land area","2008","2008","1000 ha","39","A","Official figure",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6601","Land area","2015","2015","1000 ha","39","A","Official figure",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6602","Agriculture","2008","2008","1000 ha","7","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6602","Agriculture","2015","2015","1000 ha","7","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6610","Agricultural land","2008","2008","1000 ha","7","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6610","Agricultural land","2015","2015","1000 ha","7","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6620","Cropland","2008","2008","1000 ha","5","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6620","Cropland","2015","2015","1000 ha","5","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6621","Arable land","2008","2008","1000 ha","2","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6621","Arable land","2015","2015","1000 ha","2","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6630","Temporary crops","2008","2008","1000 ha","1.4746","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6630","Temporary crops","2015","2015","1000 ha","1.5227","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","0.2551","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","0.2261","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","0.2703","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","0.2512","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6650","Permanent crops","2008","2008","1000 ha","3","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6650","Permanent crops","2015","2015","1000 ha","3","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","2","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","2","I","Imputed value",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6600","Country area","2008","2008","1000 ha","284","A","Official figure",""
